unit,cycle,op_setting_1,op_setting_2,op_setting_3,sensor_1,sensor_2,sensor_3,sensor_4,sensor_5,sensor_6,sensor_7,sensor_8,sensor_9,sensor_10,sensor_11,sensor_12,sensor_13,sensor_14,sensor_15,sensor_16,sensor_17,sensor_18,sensor_19,sensor_20,sensor_21,sensor_1_rolling_mean,sensor_1_rolling_std,sensor_2_rolling_mean,sensor_2_rolling_std,sensor_3_rolling_mean,sensor_3_rolling_std,sensor_4_rolling_mean,sensor_4_rolling_std,sensor_5_rolling_mean,sensor_5_rolling_std,sensor_6_rolling_mean,sensor_6_rolling_std,sensor_7_rolling_mean,sensor_7_rolling_std,sensor_8_rolling_mean,sensor_8_rolling_std,RUL
56,161,0.0006,0.0001,100.0,518.67,642.34,1597.74,1410.86,14.62,21.61,552.82,2388.13,9065.37,1.3,47.66,520.99,2388.13,8142.22,8.4661,0.03,395,2388,100.0,38.73,23.206,518.67,0.0,642.8166666666667,0.4152509281549511,1593.0333333333335,6.259155960137394,1411.8500000000001,4.301313752795694,14.62,0.0,21.61,0.0,553.2733333333334,0.6357148207596104,2388.1266666666666,0.03511884584565387,114
56,162,0.0009,-0.0004,100.0,518.67,643.22,1588.33,1413.54,14.62,21.61,552.43,2388.13,9065.45,1.3,47.65,521.05,2388.13,8141.27,8.4372,0.03,395,2388,100.0,38.71,23.2747,518.67,0.0,642.8566666666667,0.4596012764708839,1593.8333333333333,4.903981375710963,1410.8433333333332,2.7050385086587525,14.62,0.0,21.61,0.0,553.0833333333334,0.8174554014340383,2388.116666666667,0.023094010771625328,113
56,163,0.0012,-0.0002,100.0,518.67,642.59,1595.33,1415.07,14.62,21.61,553.29,2388.18,9070.21,1.3,47.72,520.96,2388.12,8143.29,8.4505,0.03,391,2388,100.0,38.75,23.2826,518.67,0.0,642.7166666666667,0.45346811721804825,1593.8,4.888015957419383,1413.1566666666665,2.1310169716166776,14.62,0.0,21.61,0.0,552.8466666666667,0.43061970848294634,2388.1466666666665,0.028867513463465465,112
56,164,0.0041,0.0002,100.0,518.67,642.82,1585.12,1412.76,14.62,21.61,552.64,2388.07,9057.96,1.3,47.47,521.44,2388.09,8136.69,8.4555,0.03,394,2388,100.0,38.79,23.2589,518.67,0.0,642.8766666666667,0.3187998327065516,1589.5933333333332,5.220922651538007,1413.79,1.1751170154424773,14.62,0.0,21.61,0.0,552.7866666666666,0.4483674088668977,2388.1266666666666,0.05507570547450013,111
56,165,-0.0004,0.0002,100.0,518.67,642.53,1594.23,1413.01,14.62,21.61,552.79,2388.14,9068.97,1.3,47.42,521.22,2388.16,8147.67,8.4344,0.03,394,2388,100.0,38.86,23.3035,518.67,0.0,642.6466666666666,0.15307950004187743,1591.5600000000002,5.604257310295353,1413.6133333333335,1.2676881845771226,14.62,0.0,21.61,0.0,552.9066666666666,0.3403429642784633,2388.13,0.05567764362997157,110
56,166,-0.0009,0.0001,100.0,518.67,642.45,1596.94,1417.27,14.62,21.61,552.66,2388.1,9067.03,1.3,47.77,520.92,2388.11,8139.55,8.4798,0.03,395,2388,100.0,38.79,23.2592,518.67,0.0,642.6,0.19467922333830462,1592.0966666666666,6.192045973127959,1414.3466666666666,2.5347649463635826,14.62,0.0,21.61,0.0,552.6966666666666,0.08144527815735814,2388.103333333333,0.03511884584467731,109
56,167,-0.0016,0.0003,100.0,518.67,643.13,1605.29,1411.91,14.62,21.61,553.33,2388.11,9063.87,1.3,47.72,520.73,2388.16,8140.73,8.465,0.03,393,2388,100.0,38.8,23.2471,518.67,0.0,642.7033333333333,0.3716629297269151,1598.82,5.764694267691864,1414.0633333333335,2.8309951136154354,14.62,0.0,21.61,0.0,552.9266666666666,0.3552933060639804,2388.116666666667,0.020816659998592765,108
56,168,0.002,-0.0001,100.0,518.67,642.76,1593.78,1413.62,14.62,21.61,553.64,2388.16,9070.64,1.3,47.69,520.62,2388.13,8142.7,8.4289,0.03,394,2388,100.0,38.6,23.2101,518.67,0.0,642.78,0.34044089061106314,1598.67,5.9468226810592,1414.2666666666664,2.737888480803002,14.62,0.0,21.61,0.0,553.21,0.5008991914549279,2388.1233333333334,0.032145502539407886,107
56,169,0.0001,-0.0004,100.0,518.67,642.72,1588.5,1419.45,14.62,21.61,552.27,2388.13,9064.6,1.3,47.81,521.06,2388.11,8147.14,8.4907,0.03,394,2388,100.0,38.69,23.2985,518.67,0.0,642.87,0.22605309110978827,1595.8566666666666,8.585478049200766,1414.9933333333336,3.953154858250685,14.62,0.0,21.61,0.0,553.08,0.7184010022267153,2388.1333333333337,0.025166114788180777,106
56,170,-0.0016,0.0003,100.0,518.67,643.34,1594.93,1414.3,14.62,21.61,553.28,2388.11,9064.7,1.3,47.79,522.04,2388.13,8144.5,8.4395,0.03,393,2388,100.0,38.69,23.1922,518.67,0.0,642.94,0.3469870314586046,1592.4033333333334,3.428940555525396,1415.79,3.187836256769579,14.62,0.0,21.61,0.0,553.0633333333334,0.7102347029916797,2388.133333333333,0.025166114788180777,105
56,171,-0.0007,0.0003,100.0,518.67,642.64,1596.4,1413.84,14.62,21.61,553.05,2388.17,9072.55,1.3,47.61,520.69,2388.09,8142.49,8.4427,0.03,394,2388,100.0,38.87,23.1997,518.67,0.0,642.9,0.3831448812138183,1593.2766666666666,4.201503699072887,1415.8633333333335,3.114648187726429,14.62,0.0,21.61,0.0,552.8666666666667,0.5293706955753312,2388.1366666666668,0.030550504636614583,104
56,172,-0.0007,0.0001,100.0,518.67,642.58,1589.93,1417.0,14.62,21.61,552.9,2388.09,9064.83,1.3,47.64,521.17,2388.12,8145.73,8.446,0.03,395,2388,100.0,38.68,23.1511,518.67,0.0,642.8533333333334,0.4225320500667019,1593.7533333333333,3.391700655028496,1415.0466666666669,1.707200437356551,14.62,0.0,21.61,0.0,553.0766666666667,0.1913983629336593,2388.1233333333334,0.04163331999145567,103
56,173,-0.0031,-0.0005,100.0,518.67,642.79,1593.86,1414.82,14.62,21.61,552.46,2388.08,9062.31,1.3,47.58,520.63,2388.16,8148.73,8.4557,0.03,394,2388,100.0,38.7,23.2635,518.67,0.0,642.67,0.10816653826288877,1593.3966666666665,3.259790381807129,1415.22,1.6175289796403454,14.62,0.0,21.61,0.0,552.8033333333333,0.3066485501906066,2388.1133333333332,0.049328828624711676,102
56,174,-0.0021,-0.0003,100.0,518.67,642.63,1590.38,1416.95,14.62,21.61,552.75,2388.1,9076.64,1.3,47.66,521.25,2388.11,8145.91,8.4507,0.03,395,2388,100.0,38.68,23.2352,518.67,0.0,642.6666666666666,0.10969655114497419,1591.39,2.1508835393850076,1416.2566666666664,1.2444409722064123,14.62,0.0,21.61,0.0,552.7033333333334,0.2236813209325713,2388.0899999999997,0.010000000003553075,101
56,175,0.0004,-0.0001,100.0,518.67,642.82,1602.2,1410.78,14.62,21.61,552.78,2388.09,9071.75,1.3,47.61,520.96,2388.1,8139.61,8.451,0.03,394,2388,100.0,38.69,23.2046,518.67,0.0,642.7466666666668,0.10214368964023784,1595.4800000000002,6.07424069328673,1414.1833333333332,3.133884703257691,14.62,0.0,21.61,0.0,552.6633333333333,0.17672954855989662,2388.09,0.010000000003553075,100
56,176,-0.0012,-0.0003,100.0,518.67,642.61,1598.06,1412.63,14.62,21.61,553.05,2388.12,9071.97,1.3,47.79,521.15,2388.16,8151.01,8.4628,0.03,394,2388,100.0,38.74,23.2477,518.67,0.0,642.6866666666667,0.11590225767068976,1596.88,5.9976995589954365,1413.4533333333336,3.166328052068333,14.62,0.0,21.61,0.0,552.86,0.16522711642047827,2388.1033333333335,0.015275252320226838,99
56,177,0.0045,-0.0001,100.0,518.67,643.0,1591.71,1414.36,14.62,21.61,552.73,2388.12,9067.66,1.3,47.69,520.98,2388.07,8148.45,8.4627,0.03,393,2388,100.0,38.69,23.1684,518.67,0.0,642.8100000000001,0.19519221295978229,1597.3233333333335,5.283657193015676,1412.5900000000001,1.7903351641478447,14.62,0.0,21.61,0.0,552.8533333333334,0.1721433511175046,2388.11,0.017320508079611236,98
56,178,-0.0005,0.0003,100.0,518.67,642.83,1592.44,1408.41,14.62,21.61,552.85,2388.13,9075.39,1.3,47.82,520.6,2388.11,8143.95,8.4692,0.03,395,2388,100.0,38.67,23.197,518.67,0.0,642.8133333333334,0.19553345834787247,1594.07,3.474665451520101,1411.8,3.060604515448962,14.62,0.0,21.61,0.0,552.8766666666667,0.1616580753749568,2388.1233333333334,0.005773502708431534,97
56,179,-0.0001,0.0002,100.0,518.67,642.94,1590.75,1414.6,14.62,21.61,553.18,2388.12,9066.63,1.3,47.61,521.0,2388.12,8147.65,8.4623,0.03,394,2388,100.0,38.79,23.241,518.67,0.0,642.9233333333333,0.08621678104502621,1591.6333333333332,0.8476044675036774,1412.4566666666667,3.5065700240145876,14.62,0.0,21.61,0.0,552.92,0.23302360395581823,2388.1233333333334,0.005773502708431534,96
56,180,-0.0032,0.0,100.0,518.67,642.96,1591.41,1414.26,14.62,21.61,552.84,2388.13,9074.38,1.3,47.78,520.78,2388.12,8148.69,8.4561,0.03,396,2388,100.0,38.67,23.3686,518.67,0.0,642.91,0.07000000000286347,1591.5333333333335,0.8517237423792949,1412.4233333333334,3.4798036343043752,14.62,0.0,21.61,0.0,552.9566666666666,0.19347695814710195,2388.1266666666666,0.005773502709448909,95
56,181,-0.0007,0.0001,100.0,518.67,642.49,1585.32,1412.61,14.62,21.61,553.35,2388.11,9064.89,1.3,47.59,520.82,2388.12,8150.42,8.4371,0.03,394,2388,100.0,38.7,23.2691,518.67,0.0,642.7966666666667,0.26576932353724014,1589.1599999999999,3.341870733587492,1413.823333333333,1.0644403850447994,14.62,0.0,21.61,0.0,553.1233333333333,0.2596792893815582,2388.1200000000003,0.010000000008915304,94
56,182,-0.0019,0.0005,100.0,518.67,643.13,1589.24,1417.81,14.62,21.61,553.1,2388.15,9070.89,1.3,47.72,520.97,2388.15,8143.34,8.5055,0.03,394,2388,100.0,38.58,23.2944,518.67,0.0,642.86,0.331511689085383,1588.6566666666668,3.086621669940095,1414.8933333333334,2.6572228610546755,14.62,0.0,21.61,0.0,553.0966666666667,0.25501633934660184,2388.13,0.020000000005182976,93
56,183,-0.001,0.0002,100.0,518.67,642.89,1593.07,1419.61,14.62,21.61,552.8,2388.16,9074.23,1.3,47.69,520.82,2388.16,8151.84,8.4512,0.03,394,2388,100.0,38.79,23.2165,518.67,0.0,642.8366666666666,0.3233161507464721,1589.21,3.875087095796428,1416.6766666666665,3.635014901387216,14.62,0.0,21.61,0.0,553.0833333333334,0.27537852736512575,2388.14,0.02645751311502622,92
56,184,0.0018,0.0003,100.0,518.67,643.14,1586.26,1415.06,14.62,21.61,552.42,2388.12,9072.1,1.3,47.63,520.68,2388.1,8146.76,8.4309,0.03,393,2388,100.0,38.63,23.2557,518.67,0.0,643.0533333333334,0.14153915830614355,1589.5233333333333,3.413829716511912,1417.493333333333,2.2914696884979264,14.62,0.0,21.61,0.0,552.7733333333333,0.3407834111779965,2388.143333333333,0.020816660000577043,91
56,185,-0.0019,-0.0,100.0,518.67,642.44,1603.28,1412.83,14.62,21.61,553.05,2388.14,9079.24,1.3,47.66,520.57,2388.14,8146.98,8.4518,0.03,393,2388,100.0,38.8,23.2595,518.67,0.0,642.8233333333334,0.35472994423014637,1594.2033333333336,8.566413096116886,1415.8333333333333,3.4555221506030285,14.62,0.0,21.61,0.0,552.7566666666665,0.317227573413942,2388.14,0.02000000000581773,90
56,186,0.0023,0.0,100.0,518.67,643.26,1593.33,1411.88,14.62,21.61,553.1,2388.1,9076.21,1.3,47.74,520.93,2388.1,8149.14,8.4764,0.03,392,2388,100.0,38.79,23.215,518.67,0.0,642.9466666666666,0.442869431473605,1594.29,8.550514604395994,1413.256666666667,1.6323704644821422,14.62,0.0,21.61,0.0,552.8566666666666,0.37898988552993695,2388.12,0.020000000003771366,89
56,187,0.0,0.0003,100.0,518.67,643.07,1590.25,1417.3,14.62,21.61,552.98,2388.06,9068.83,1.3,47.71,520.72,2388.11,8149.6,8.4888,0.03,394,2388,100.0,38.82,23.2431,518.67,0.0,642.9233333333333,0.42922410618896834,1595.62,6.8101615252491925,1414.0033333333333,2.894241408955397,14.62,0.0,21.61,0.0,553.0433333333334,0.060277137737078615,2388.1,0.04000000000089206,88
56,188,-0.0019,0.0001,100.0,518.67,642.73,1589.98,1413.73,14.62,21.61,553.12,2388.12,9073.97,1.3,47.69,521.46,2388.17,8151.28,8.4446,0.03,394,2388,100.0,38.74,23.1801,518.67,0.0,643.02,0.2685144316430639,1591.1866666666665,1.8610839135653303,1414.3033333333333,2.7551104031075346,14.62,0.0,21.61,0.0,553.0666666666667,0.0757187779467944,2388.0933333333337,0.030550504633805015,87
56,189,-0.002,0.0005,100.0,518.67,643.22,1587.95,1417.44,14.62,21.61,552.23,2388.1,9071.57,1.3,47.58,520.56,2388.14,8148.84,8.4653,0.03,394,2388,100.0,38.66,23.224,518.67,0.0,643.0066666666667,0.25106440076983505,1589.3933333333334,1.2572324102318049,1416.1566666666665,2.102720460096553,14.62,0.0,21.61,0.0,552.7766666666666,0.47857427149189513,2388.0933333333332,0.030550504633805015,86
56,190,0.002,0.0002,100.0,518.67,643.24,1592.88,1415.28,14.62,21.61,553.11,2388.1,9082.21,1.3,47.79,520.81,2388.14,8147.76,8.4335,0.03,394,2388,100.0,38.64,23.1986,518.67,0.0,643.0633333333334,0.28884828774638827,1590.2700000000002,2.4777610861423724,1415.4833333333333,1.8633392963467328,14.62,0.0,21.61,0.0,552.82,0.5109794516422704,2388.1066666666666,0.01154700538824532,85
56,191,0.0005,-0.0001,100.0,518.67,642.74,1593.95,1411.49,14.62,21.61,553.03,2388.11,9076.78,1.3,48.0,521.29,2388.12,8151.66,8.4549,0.03,393,2388,100.0,38.62,23.295,518.67,0.0,643.0666666666666,0.283078316608725,1591.5933333333335,3.2002551981568654,1414.7366666666667,3.0119816289797465,14.62,0.0,21.61,0.0,552.79,0.48662100242452083,2388.1033333333335,0.005773502699833062,84
56,192,0.0002,-0.0001,100.0,518.67,642.91,1601.2,1419.53,14.62,21.61,552.71,2388.14,9078.69,1.3,47.9,520.9,2388.15,8147.45,8.4614,0.03,394,2388,100.0,38.56,23.2483,518.67,0.0,642.9633333333334,0.2542308662098981,1596.0100000000002,4.526400335805644,1415.4333333333334,4.022192602711797,14.62,0.0,21.61,0.0,552.9499999999999,0.2116601048863623,2388.116666666667,0.02081665999830148,83
56,193,-0.0023,0.0005,100.0,518.67,642.95,1591.95,1411.33,14.62,21.61,553.02,2388.07,9065.08,1.3,47.48,520.8,2388.15,8151.49,8.4797,0.03,395,2388,100.0,38.66,23.2396,518.67,0.0,642.8666666666667,0.11150485789260363,1595.7,4.866980583481184,1414.1166666666668,4.688766717732162,14.62,0.0,21.61,0.0,552.92,0.18193405398805915,2388.1066666666666,0.03511884584402986,82
56,194,0.0037,-0.0002,100.0,518.67,642.95,1596.1,1416.24,14.62,21.61,552.53,2388.12,9078.36,1.3,47.75,521.01,2388.17,8154.14,8.4561,0.03,395,2388,100.0,38.76,23.251,518.67,0.0,642.9366666666667,0.023094010777656524,1596.4166666666667,4.633123496445332,1415.7,4.126584544144922,14.62,0.0,21.61,0.0,552.7533333333334,0.24785748593485743,2388.11,0.03605551275607329,81
56,195,-0.0002,-0.0005,100.0,518.67,643.13,1597.06,1420.03,14.62,21.61,553.34,2388.08,9075.7,1.3,47.73,520.78,2388.09,8153.42,8.4742,0.03,395,2388,100.0,38.72,23.2159,518.67,0.0,643.0100000000001,0.10392304845711776,1595.0366666666669,2.715885368221131,1415.8666666666668,4.36199877731625,14.62,0.0,21.61,0.0,552.9633333333334,0.4079624165703661,2388.09,0.026457513110213625,80
56,196,-0.0016,-0.0001,100.0,518.67,642.75,1591.89,1410.93,14.62,21.61,553.06,2388.11,9079.0,1.3,47.74,521.17,2388.08,8150.94,8.5016,0.03,392,2388,100.0,38.81,23.1866,518.67,0.0,642.9433333333333,0.1900876990596965,1595.0166666666667,2.7499878787582874,1415.7333333333336,4.571108545342978,14.62,0.0,21.61,0.0,552.9766666666666,0.41137979208260556,2388.103333333333,0.020816659996308093,79
56,197,0.0017,0.0001,100.0,518.67,642.68,1594.42,1412.75,14.62,21.61,552.97,2388.12,9080.03,1.3,47.78,521.13,2388.11,8152.98,8.4539,0.03,393,2388,100.0,38.48,23.2489,518.67,0.0,642.8533333333334,0.24214320831610822,1594.4566666666667,2.585195028101186,1414.57,4.815267386135109,14.62,0.0,21.61,0.0,553.1233333333333,0.1929594085135361,2388.103333333333,0.020816659996308093,78
56,198,0.0007,0.0003,100.0,518.67,642.43,1593.62,1417.22,14.62,21.61,552.95,2388.16,9080.82,1.3,48.0,521.09,2388.09,8153.86,8.4411,0.03,394,2388,100.0,38.62,23.0884,518.67,0.0,642.6199999999999,0.16822603841183487,1593.3100000000002,1.2931743888545306,1413.6333333333334,3.236700995351824,14.62,0.0,21.61,0.0,552.9933333333333,0.05859465277549902,2388.1299999999997,0.02645751311491163,77
56,199,0.0047,-0.0003,100.0,518.67,643.0,1592.82,1416.02,14.62,21.61,552.57,2388.13,9074.41,1.3,47.81,521.28,2388.1,8160.42,8.4731,0.03,393,2388,100.0,38.84,23.1636,518.67,0.0,642.7033333333333,0.28571547618787274,1593.62,0.7999999999928162,1415.33,2.3135038361702973,14.62,0.0,21.61,0.0,552.83,0.22538855339291408,2388.1366666666668,0.020816660001186888,76
56,200,-0.0041,-0.0004,100.0,518.67,643.13,1592.04,1415.89,14.62,21.61,553.14,2388.1,9087.53,1.3,47.76,521.19,2388.12,8152.14,8.476,0.03,393,2388,100.0,38.78,23.2743,518.67,0.0,642.8533333333334,0.3723349746311778,1592.8266666666666,0.7900210967590251,1416.3766666666668,0.7332348418522838,14.62,0.0,21.61,0.0,552.8866666666667,0.2902297940148143,2388.13,0.030000000003831743,75
56,201,0.0011,0.0003,100.0,518.67,643.12,1589.61,1410.95,14.62,21.61,552.45,2388.11,9081.99,1.3,47.68,520.93,2388.11,8150.91,8.4511,0.03,394,2388,100.0,38.79,23.2072,518.67,0.0,643.0833333333334,0.07234178138593039,1591.4899999999998,1.6741863695526273,1414.2866666666666,2.8903690652423015,14.62,0.0,21.61,0.0,552.72,0.368646171824064,2388.1133333333332,0.015275252320847046,74
56,202,0.0014,-0.0001,100.0,518.67,642.58,1594.01,1412.3,14.62,21.61,553.0,2388.14,9080.92,1.3,47.82,520.71,2388.11,8155.57,8.4634,0.03,393,2388,100.0,38.62,23.2829,518.67,0.0,642.9433333333334,0.31469562013754904,1591.8866666666665,2.2040039322397096,1413.0466666666669,2.5532397719979527,14.62,0.0,21.61,0.0,552.8633333333333,0.36473734842193695,2388.116666666667,0.020816659998274173,73
56,203,0.0043,0.0005,100.0,518.67,642.94,1593.56,1414.03,14.62,21.61,552.65,2388.1,9081.13,1.3,47.74,521.26,2388.11,8160.14,8.4958,0.03,395,2388,100.0,38.68,23.1846,518.67,0.0,642.88,0.27495454169786776,1592.3933333333334,2.4209158046752655,1412.4266666666665,1.5439019830653267,14.62,0.0,21.61,0.0,552.6999999999999,0.2783882181424815,2388.116666666667,0.020816659998274173,72
56,204,0.0012,0.0003,100.0,518.67,643.14,1594.0,1411.93,14.62,21.61,551.76,2388.14,9078.47,1.3,47.76,520.68,2388.1,8159.84,8.5018,0.03,395,2388,100.0,38.62,23.2148,518.67,0.0,642.8866666666667,0.283783955384421,1593.8566666666666,0.2569695182730399,1412.7533333333333,1.120996580419683,14.62,0.0,21.61,0.0,552.4699999999999,0.6392964883374416,2388.1266666666666,0.023094010772281685,71
56,205,0.0011,-0.0002,100.0,518.67,643.83,1586.47,1417.16,14.62,21.61,552.69,2388.14,9075.73,1.3,47.7,521.27,2388.15,8156.59,8.4541,0.03,395,2388,100.0,38.54,23.1939,518.67,0.0,643.3033333333334,0.4669403959121111,1591.3433333333332,4.226160590101755,1414.3733333333332,2.631849793075197,14.62,0.0,21.61,0.0,552.3666666666667,0.5257692776626961,2388.1266666666666,0.023094010772281685,70
56,206,0.0003,0.0002,100.0,518.67,643.06,1591.91,1418.66,14.62,21.61,551.96,2388.16,9077.61,1.3,47.63,520.92,2388.09,8156.48,8.4686,0.03,393,2388,100.0,38.63,23.2263,518.67,0.0,643.3433333333334,0.42335957924048945,1590.7933333333333,3.8872140838048947,1415.9166666666667,3.533077034725822,14.62,0.0,21.61,0.0,552.1366666666667,0.48952357791423967,2388.146666666666,0.01154700539892776,69
56,207,0.0005,0.0,100.0,518.67,643.27,1596.96,1414.3,14.62,21.61,552.5,2388.15,9083.54,1.3,47.75,521.11,2388.1,8154.29,8.4865,0.03,396,2388,100.0,38.68,23.2141,518.67,0.0,643.3866666666667,0.3980368492172325,1591.78,5.246208154466875,1416.7066666666667,2.2150696001041443,14.62,0.0,21.61,0.0,552.3833333333333,0.37872593432975626,2388.15,0.010000000018616574,68
56,208,-0.0009,0.0004,100.0,518.67,642.5,1594.88,1412.43,14.62,21.61,552.84,2388.12,9075.84,1.3,47.66,521.34,2388.11,8158.72,8.4921,0.03,394,2388,100.0,38.75,23.2787,518.67,0.0,642.9433333333333,0.39803684921590293,1594.5833333333333,2.5380372994340803,1415.13,3.196857832305777,14.62,0.0,21.61,0.0,552.4333333333334,0.4437717130844653,2388.143333333333,0.020816660002643244,67
56,209,-0.004,0.0004,100.0,518.67,642.88,1589.1,1419.13,14.62,21.61,552.88,2388.11,9082.2,1.3,47.75,520.83,2388.1,8158.76,8.4517,0.03,394,2388,100.0,38.6,23.2505,518.67,0.0,642.8833333333333,0.38501082235905465,1593.6466666666668,4.072558573344626,1415.2866666666669,3.457258065766635,14.62,0.0,21.61,0.0,552.7400000000001,0.20880613017956057,2388.126666666667,0.020816659999912574,66
56,210,-0.0014,-0.0001,100.0,518.67,643.24,1594.84,1417.75,14.62,21.61,553.48,2388.15,9082.77,1.3,47.63,521.02,2388.07,8153.61,8.4566,0.03,394,2388,100.0,38.9,23.0961,518.67,0.0,642.8733333333333,0.37004504230374713,1592.9399999999998,3.3255976906402536,1416.4366666666665,3.5378147680887464,14.62,0.0,21.61,0.0,553.0666666666667,0.3585154575940677,2388.1266666666666,0.020816659999912574,65
56,211,-0.0027,-0.0003,100.0,518.67,643.11,1585.46,1418.08,14.62,21.61,552.3,2388.14,9081.82,1.3,47.84,520.9,2388.12,8163.18,8.4598,0.03,395,2388,100.0,38.71,23.1527,518.67,0.0,643.0766666666667,0.18230011885368044,1589.8,4.729016811135449,1418.32,0.7206247289477233,14.62,0.0,21.61,0.0,552.8866666666667,0.5900282479118469,2388.133333333333,0.020816660001004843,64
56,212,-0.0027,0.0,100.0,518.67,643.13,1595.33,1418.17,14.62,21.61,552.54,2388.11,9087.44,1.3,47.86,521.26,2388.11,8157.09,8.47,0.03,394,2388,100.0,38.56,23.1274,518.67,0.0,643.16,0.07000000000658957,1591.8766666666668,5.562394568288726,1418.0,0.22113344380990219,14.62,0.0,21.61,0.0,552.7733333333332,0.6236451982769765,2388.133333333333,0.020816660001004843,63
56,213,-0.0013,-0.0005,100.0,518.67,642.55,1600.45,1407.89,14.62,21.61,552.7,2388.06,9089.63,1.3,47.79,520.54,2388.12,8162.3,8.4895,0.03,395,2388,100.0,38.6,23.2244,518.67,0.0,642.93,0.3292415526636423,1593.7466666666667,7.6193984889440065,1414.7133333333334,5.90935134623983,14.62,0.0,21.61,0.0,552.5133333333333,0.20132891827530305,2388.103333333333,0.04041451884379027,62
56,214,0.0022,-0.0001,100.0,518.67,643.66,1596.02,1423.62,14.62,21.61,552.86,2388.06,9087.93,1.3,47.72,520.66,2388.1,8163.83,8.4948,0.03,394,2388,100.0,38.62,23.0813,518.67,0.0,643.1133333333333,0.5551876559633739,1597.2666666666664,2.7783508297748543,1416.5600000000002,7.987634192924176,14.62,0.0,21.61,0.0,552.7,0.16000000000173922,2388.076666666667,0.028867513456868922,61
56,215,-0.0003,-0.0004,100.0,518.67,643.45,1597.34,1411.25,14.62,21.61,552.66,2388.12,9085.75,1.3,47.71,521.16,2388.12,8156.28,8.4775,0.03,395,2388,100.0,38.51,23.2339,518.67,0.0,643.22,0.5896609195130941,1597.9366666666665,2.27447429822987,1414.2533333333333,8.283914131212677,14.62,0.0,21.61,0.0,552.7399999999999,0.10583005244515421,2388.08,0.03464101615134604,60
56,216,0.0042,0.0003,100.0,518.67,643.12,1587.95,1410.05,14.62,21.61,552.78,2388.17,9093.99,1.3,47.7,521.02,2388.14,8162.83,8.4746,0.03,395,2388,100.0,38.63,23.1271,518.67,0.0,643.41,0.27221315177893707,1593.7699999999998,5.083296174726442,1414.9733333333334,7.512232247029262,14.62,0.0,21.61,0.0,552.7666666666668,0.10066445913965547,2388.116666666667,0.05507570547279029,59
56,217,-0.0012,0.0,100.0,518.67,643.09,1599.81,1412.73,14.62,21.61,552.23,2388.1,9084.27,1.3,47.77,520.73,2388.14,8159.4,8.4965,0.03,396,2388,100.0,38.69,23.3131,518.67,0.0,643.22,0.1997498435569581,1595.0333333333335,6.257430249976198,1411.3433333333332,1.3424355974525823,14.62,0.0,21.61,0.0,552.5566666666667,0.2891942830242158,2388.1299999999997,0.0360555127544074,58
56,218,0.0013,-0.0005,100.0,518.67,642.96,1590.78,1412.48,14.62,21.61,553.03,2388.08,9091.65,1.3,47.88,521.02,2388.14,8169.39,8.4821,0.03,396,2388,100.0,38.79,23.2018,518.67,0.0,643.0566666666667,0.08504900548520862,1592.8466666666666,6.194209661718333,1411.7533333333333,1.480416608022087,14.62,0.0,21.61,0.0,552.68,0.40926763859426235,2388.116666666667,0.04725815626242697,57
56,219,0.0002,-0.0003,100.0,518.67,643.5,1593.99,1416.4,14.62,21.61,552.22,2388.12,9089.97,1.3,47.79,520.65,2388.12,8162.82,8.4974,0.03,396,2388,100.0,38.53,23.0962,518.67,0.0,643.1833333333334,0.281839197654015,1594.86,4.5774337788749735,1413.8700000000001,2.1946070263198685,14.62,0.0,21.61,0.0,552.4933333333333,0.464793861118992,2388.1,0.019999999999792326,56
56,220,0.0013,0.0003,100.0,518.67,642.89,1599.72,1411.24,14.62,21.61,552.63,2388.14,9093.39,1.3,47.64,521.06,2388.15,8170.03,8.4904,0.03,394,2388,100.0,38.78,23.1517,518.67,0.0,643.1166666666667,0.33381631675841617,1594.83,4.528807790134851,1413.3733333333332,2.693498344775132,14.62,0.0,21.61,0.0,552.6266666666667,0.405010287935816,2388.1133333333332,0.030550504632887103,55
56,221,-0.0019,0.0001,100.0,518.67,643.23,1593.24,1418.73,14.62,21.61,552.59,2388.17,9093.67,1.3,47.91,521.04,2388.16,8158.8,8.4841,0.03,394,2388,100.0,38.51,23.186,518.67,0.0,643.2066666666666,0.30566866593472647,1595.6500000000003,3.5446156350136477,1415.4566666666667,3.8330710055129087,14.62,0.0,21.61,0.0,552.48,0.22605309111044491,2388.1433333333334,0.025166114783987066,54
56,222,0.0014,0.0004,100.0,518.67,643.06,1602.55,1418.45,14.62,21.61,552.05,2388.15,9095.73,1.3,47.81,520.84,2388.14,8165.48,8.4662,0.03,394,2388,100.0,38.61,23.1591,518.67,0.0,643.06,0.17000000000222834,1598.5033333333333,4.7727595092680275,1416.14,4.2458332515502555,14.62,0.0,21.61,0.0,552.4233333333333,0.32393414968779,2388.153333333333,0.015275252315897757,53
56,223,0.0013,-0.0002,100.0,518.67,643.3,1587.77,1419.3,14.62,21.61,552.09,2388.11,9103.2,1.3,47.8,520.6,2388.13,8160.17,8.4925,0.03,394,2388,100.0,38.64,23.1677,518.67,0.0,643.1966666666667,0.12342339054767189,1594.5199999999998,7.472676896533522,1418.8266666666668,0.4331666345648358,14.62,0.0,21.61,0.0,552.2433333333333,0.30088757590502246,2388.1433333333334,0.03055050463290571,52
